threshold,precision,recall,f1,tp,fp,fn
0.8086433513513513,0.8248648648648649,0.41831140350877194,0.5551109494361587,1526,324,2122
0.8095346486486487,0.8253796095444685,0.41721491228070173,0.5542607428987619,1522,322,2126
0.810425945945946,0.8252585737615677,0.4155701754385965,0.5527803099361897,1516,321,2132
0.8113172432432433,0.8259683578832515,0.41502192982456143,0.5524539317642766,1514,319,2134
0.8122085405405406,0.8265864332603938,0.4141995614035088,0.5518626734842952,1511,317,2137
0.8130998378378379,0.827113062568606,0.41310307017543857,0.5510054844606947,1507,315,2141
0.8139911351351351,0.8281938325991189,0.41228070175438597,0.5505124450951685,1504,312,2144
0.8148824324324324,0.8277962347729789,0.40981359649122806,0.5482214888155482,1495,311,2153
0.8157737297297297,0.827968923418424,0.40899122807017546,0.5475229357798165,1492,310,2156
0.816665027027027,0.8277591973244147,0.40707236842105265,0.545755237045204,1485,309,2163
0.8175563243243243,0.8283957518166574,0.40625,0.5451535773404451,1482,307,2166
0.8184476216216217,0.8282036933407946,0.4057017543859649,0.5446182152713891,1480,307,2168
0.819338918918919,0.8283791362871564,0.4048793859649123,0.5439145645369178,1477,306,2171
0.8202302162162163,0.8292134831460675,0.40460526315789475,0.5438467207074429,1476,304,2172
0.8211215135135135,0.8294748729531338,0.40268640350877194,0.5421664513747924,1469,302,2179
0.8220128108108108,0.830220713073005,0.40213815789473684,0.5418282548476454,1467,300,2181
0.8229041081081081,0.8310657596371882,0.4018640350877193,0.5417590539541759,1466,298,2182
0.8237954054054054,0.83125,0.4010416666666667,0.5410502958579881,1463,297,2185
0.8246867027027027,0.8324786324786325,0.4004934210526316,0.5408106607440312,1461,294,2187
0.825578,0.8337142857142857,0.3999451754385965,0.5405705816969248,1459,291,2189
0.8264692972972973,0.833810888252149,0.3988486842105263,0.5395883552753569,1455,290,2193
0.8273605945945947,0.833716915995397,0.3972039473684211,0.5380616412922392,1449,289,2199
0.8282518918918919,0.8335253456221198,0.39665570175438597,0.537518573551263,1447,289,2201
0.8291431891891892,0.8336221837088388,0.39555921052631576,0.5365309537088678,1443,288,2205
0.8300344864864865,0.8342989571263036,0.39473684210526316,0.5359136583550428,1440,286,2208
0.8309257837837838,0.835081585081585,0.39281798245614036,0.5343027591349739,1433,283,2215
0.8318170810810811,0.8347927612375948,0.3919956140350877,0.5334825592240253,1430,283,2218
0.8327083783783784,0.8345029239766082,0.3911732456140351,0.5326614408361329,1427,283,2221
0.8335996756756757,0.8346041055718475,0.3900767543859649,0.5316644872034374,1423,282,2225
0.834490972972973,0.8346085932901707,0.3887061403508772,0.5303908733869459,1418,281,2230
0.8353822702702702,0.83451536643026,0.38706140350877194,0.5288389513108616,1412,280,2236
0.8362735675675675,0.833926453143535,0.3854166666666667,0.5271841019872516,1406,280,2242
0.8371648648648649,0.835909631391201,0.3854166666666667,0.527579737335835,1406,276,2242
0.8380561621621622,0.8385167464114832,0.3843201754385965,0.5270676691729324,1402,270,2246
0.8389474594594595,0.8395432692307693,0.3829495614035088,0.5259789156626505,1397,267,2251
0.8398387567567568,0.8406759203379601,0.38185307017543857,0.5251649387370405,1393,264,2255
0.8407300540540541,0.8408953418027828,0.38103070175438597,0.5244293529522731,1390,263,2258
0.8416213513513514,0.840922890103218,0.37966008771929827,0.5231350330500473,1385,262,2263
0.8425126486486487,0.8405356055995131,0.37856359649122806,0.5220185220185221,1381,262,2267
0.8434039459459459,0.8421052631578947,0.37719298245614036,0.5210147671336615,1376,258,2272
0.8442952432432432,0.8426551936078672,0.37582236842105265,0.5198104265402844,1371,256,2277
0.8451865405405405,0.8424953675108091,0.37390350877192985,0.5179419024112398,1364,255,2284
0.8460778378378379,0.8441961514587213,0.37280701754385964,0.517208594789884,1360,251,2288
0.8469691351351352,0.846441947565543,0.3717105263157895,0.5165714285714286,1356,246,2292
0.8478604324324325,0.8476489028213167,0.3706140350877193,0.5157352660690444,1352,243,2296
0.8487517297297298,0.8486759142496847,0.36896929824561403,0.5143293847917463,1346,240,2302
0.8496430270270271,0.8488298545224542,0.3678728070175439,0.5132912602792121,1342,239,2306
0.8505343243243243,0.8487928843710292,0.36622807017543857,0.5116813481424742,1336,238,2312
0.8514256216216216,0.850383631713555,0.3645833333333333,0.5103607060629317,1330,234,2318
0.8523169189189189,0.8506410256410256,0.3637609649122807,0.5096006144393241,1327,233,2321
0.8532082162162162,0.8502570694087404,0.3626644736842105,0.5084550345887778,1323,233,2325
0.8540995135135135,0.8508715300193673,0.3612938596491228,0.5072157013661728,1318,231,2330
0.8549908108108109,0.8521400778210116,0.36019736842105265,0.5063583815028901,1314,228,2334
0.8558821081081082,0.8540575916230366,0.35773026315789475,0.5042503863987636,1305,223,2343
0.8567734054054055,0.8541392904073587,0.35635964912280704,0.5029013539651838,1300,222,2348
0.8576647027027027,0.8545935228023793,0.35444078947368424,0.5010656849447781,1293,220,2355
